1,1,2475,1346697263,0,Tinker,10,7,13,int,Ranged,1,0,1,1,0,0,0,0,2
0,0,1746,1346708011,0,Shadow Shaman,5,10,4,int,Ranged,0,0,1,1,1,1,0,1,2
0,0,2199,1346733991,0,Brewmaster,6,9,5,str,Melee,1,0,0,1,1,1,1,0,2
1,1,1801,1346794251,0,Nyx Assassin,9,3,12,agi,Melee,0,0,0,1,1,1,0,0,6
1,0,2554,1346796778,0,Clinkz,14,12,14,agi,Ranged,1,0,1,0,0,0,0,0,2
1,1,1418,1346801691,0,Lone Druid,1,2,6,agi,Ranged,1,1,1,0,0,0,1,0,2
0,1,2075,1346802939,0,Lion,6,13,7,int,Ranged,0,0,0,1,1,1,0,1,2
0,1,2593,1346817336,0,Pudge,3,12,11,str,Melee,0,0,0,1,1,1,1,0,2
1,0,3952,1346821009,0,Storm Spirit,1,13,16,int,Ranged,1,0,0,1,1,1,0,0,2
1,0,2986,1346889439,0,Shadow Fiend,18,3,20,agi,Ranged,1,0,0,1,0,0,0,0,0
1,1,2279,1346892917,0,Templar Assassin,10,6,10,agi,Ranged,1,0,0,0,0,0,0,0,2
1,1,2562,1346898045,0,Venomancer,4,7,20,agi,Ranged,0,0,1,1,1,1,0,1,0
0,1,2942,1346900944,0,Juggernaut,11,9,10,agi,Melee,1,0,1,0,0,0,0,0,2
1,1,1588,1346982800,0,Rubick,5,1,24,int,Ranged,0,0,0,1,1,0,0,1,2
0,1,2189,1346984763,0,Phantom Assassin,2,6,7,agi,Melee,1,0,0,0,0,0,0,0,2
1,0,2838,1347084442,0,Clinkz,8,6,10,agi,Ranged,1,0,1,0,0,0,0,0,2
0,0,2343,1347087243,0,Necrophos,2,11,6,int,Ranged,1,0,0,1,1,0,1,0,2
0,1,1990,1347143973,0,Batrider,1,4,3,int,Ranged,0,1,0,0,1,1,0,0,2
0,0,2411,1347150324,0,Leshrac,4,13,15,int,Ranged,1,0,1,1,1,0,0,1,4
1,1,2683,1347233594,0,Doom,8,6,19,str,Melee,1,0,0,1,1,1,1,0,2
0,0,2746,1347250084,0,Pudge,9,6,6,str,Melee,0,0,0,1,1,1,1,0,2
1,1,2764,1347253492,0,Rubick,3,9,21,int,Ranged,0,0,0,1,1,0,0,1,2
1,1,1943,1347330482,0,Pudge,12,6,17,str,Melee,0,0,0,1,1,1,1,0,2
0,0,2218,1347332825,0,Phantom Assassin,11,7,11,agi,Melee,1,0,0,0,0,0,0,0,2
0,1,2372,1347336138,0,Storm Spirit,0,5,7,int,Ranged,1,0,0,1,1,1,0,0,2
0,1,1592,1347419333,0,Pudge,4,6,2,str,Melee,0,0,0,1,1,1,1,0,2
0,0,1341,1347574234,0,Drow Ranger,2,6,0,agi,Ranged,1,0,1,0,1,0,0,0,2
1,0,1504,1347591546,0,Pudge,9,6,10,str,Melee,0,0,0,1,1,1,1,0,2
1,0,2196,1347739365,0,Riki,14,1,5,agi,Melee,1,0,0,0,1,0,0,0,2
0,0,2030,1347743550,0,Dark Seer,4,11,1,int,Melee,0,1,0,0,1,1,0,0,2
1,0,2551,1347816683,0,Sven,11,6,11,str,Melee,1,0,0,1,1,1,1,0,2
0,1,2233,1347820168,0,Sand King,4,4,3,str,Melee,0,1,0,1,1,1,0,0,6
0,1,2097,1347848702,0,Alchemist,0,10,3,str,Melee,1,0,0,1,1,1,1,1,2
0,1,2464,1347938916,0,Pudge,6,10,7,str,Melee,0,0,0,1,1,1,1,0,2
1,0,2856,1348006360,0,Pudge,16,11,18,str,Melee,0,0,0,1,1,1,1,0,2
0,1,2972,1348009945,0,Tinker,1,10,8,int,Ranged,1,0,1,1,0,0,0,0,2
1,0,2038,1348018751,0,Rubick,5,4,21,int,Ranged,0,0,0,1,1,0,0,1,2
1,0,3005,1348022549,0,Pudge,6,14,19,str,Melee,0,0,0,1,1,1,1,0,2
0,1,2863,1348027666,0,Sand King,2,9,15,str,Melee,0,1,0,1,1,1,0,0,6
0,0,2026,1348088947,0,Venomancer,0,0,0,agi,Ranged,0,0,1,1,1,1,0,1,0
0,1,2572,1348090297,0,Bloodseeker,7,13,7,agi,Melee,1,1,0,1,1,1,0,0,2
1,1,1191,1348093336,0,Venomancer,0,1,9,agi,Ranged,0,0,1,1,1,1,0,1,0
0,0,2653,1348108371,0,Lich,8,7,14,int,Ranged,0,0,0,1,0,0,0,1,2
1,1,1150,1348187484,0,Morphling,5,1,4,agi,Ranged,1,0,0,1,1,0,1,0,0
0,1,475,1348189511,0,Venomancer,0,2,1,agi,Ranged,0,0,1,1,1,1,0,1,0
1,1,3355,1348196068,0,Crystal Maiden,7,14,29,int,Ranged,0,1,0,1,1,0,0,1,2
0,1,1977,1348289975,0,Enigma,5,12,7,int,Ranged,0,1,1,0,1,1,0,0,0
0,0,1551,1348334506,0,Venomancer,1,9,2,agi,Ranged,0,0,1,1,1,1,0,1,0
1,0,2238,1348377646,0,Mirana,4,4,12,agi,Ranged,1,0,0,1,1,0,0,1,2
1,1,2929,1348445551,0,Morphling,18,6,15,agi,Ranged,1,0,0,1,1,0,1,0,0
0,0,1838,1348449145,0,Kunkka,2,7,6,str,Melee,1,0,0,1,1,1,1,0,2
0,1,1995,1348530239,0,Rubick,8,11,11,int,Ranged,0,0,0,1,1,0,0,1,2
1,1,2633,1348540087,0,Lone Druid,12,8,15,agi,Ranged,1,1,1,0,0,0,1,0,2
0,0,1072,1348619184,0,Pudge,6,3,3,str,Melee,0,0,0,1,1,1,1,0,2
0,0,1790,1348630051,0,Pudge,7,4,3,str,Melee,0,0,0,1,1,1,1,0,2
1,0,2805,1348711835,0,Pudge,11,6,9,str,Melee,0,0,0,1,1,1,1,0,2
1,0,3311,1348715403,0,Enigma,5,12,24,int,Ranged,0,1,1,0,1,1,0,0,0
1,0,3794,1348862236,0,Rubick,15,12,20,int,Ranged,0,0,0,1,1,0,0,1,2
0,1,1640,1348877972,0,Pudge,9,13,3,str,Melee,0,0,0,1,1,1,1,0,2
0,1,1983,1348886326,0,Shadow Fiend,3,7,1,agi,Ranged,1,0,0,1,0,0,0,0,0
1,1,2027,1348891073,0,Morphling,12,1,5,agi,Ranged,1,0,0,1,1,0,1,0,0
1,1,3047,1348937789,0,Pudge,15,9,15,str,Melee,0,0,0,1,1,1,1,0,2
0,0,2572,1348958679,0,Pudge,9,15,11,str,Melee,0,0,0,1,1,1,1,0,2
0,0,2775,1349044968,0,Enigma,1,7,11,int,Ranged,0,1,1,0,1,1,0,0,0
0,1,1783,1349053612,0,Rubick,1,12,2,int,Ranged,0,0,0,1,1,0,0,1,2
1,0,1740,1349137990,0,Pudge,9,5,16,str,Melee,0,0,0,1,1,1,1,0,2
0,1,1769,1349140250,0,Venomancer,1,8,8,agi,Ranged,0,0,1,1,1,1,0,1,0
0,0,387,1349212314,0,Meepo,0,1,0,agi,Melee,1,0,1,1,1,1,0,0,2
0,0,1941,1349213220,0,Meepo,2,2,6,agi,Melee,1,0,1,1,1,1,0,0,2
0,0,2265,1349315065,0,Lone Druid,6,10,13,agi,Ranged,1,1,1,0,0,0,1,0,2
0,1,3856,1349317681,0,Undying,10,16,23,str,Melee,0,0,0,1,1,0,1,1,2
1,0,1773,1349381338,0,Nature's Prophet,4,6,17,int,Ranged,1,1,1,1,0,0,0,0,2
0,1,2019,1349406011,0,Magnus,0,3,3,str,Melee,0,0,0,1,1,1,0,0,4
0,1,1833,1349409912,0,Night Stalker,9,3,1,str,Melee,1,0,0,1,1,1,1,0,2
1,0,2259,1349412235,0,Enigma,8,4,23,int,Ranged,0,1,1,0,1,1,0,0,0
1,1,3248,1349415073,0,Morphling,6,9,12,agi,Ranged,1,0,0,1,1,0,1,0,0
1,1,2876,1349419920,0,Shadow Shaman,8,10,19,int,Ranged,0,0,1,1,1,1,0,1,2
0,1,1845,1349451637,0,Phantom Assassin,6,5,3,agi,Melee,1,0,0,0,0,0,0,0,2
0,0,3304,1349454079,0,Pudge,8,13,12,str,Melee,0,0,0,1,1,1,1,0,2
1,0,2496,1349501723,0,Pudge,13,9,18,str,Melee,0,0,0,1,1,1,1,0,2
1,1,1620,1349504797,0,Leshrac,2,6,9,int,Ranged,1,0,1,1,1,0,0,1,4
0,1,3095,1349541308,0,Viper,19,10,6,agi,Ranged,1,0,0,0,1,1,1,0,0
1,0,2204,1349544781,0,Magnus,11,4,9,str,Melee,0,0,0,1,1,1,0,0,4
0,0,1879,1349549149,0,Magnus,2,8,4,str,Melee,0,0,0,1,1,1,0,0,4
0,1,2407,1349552955,0,Magnus,2,7,10,str,Melee,0,0,0,1,1,1,0,0,4
1,0,1205,1349556550,0,Storm Spirit,2,3,3,int,Ranged,1,0,0,1,1,1,0,0,2
0,0,3261,1349558939,0,Rubick,9,8,13,int,Ranged,0,0,0,1,1,0,0,1,2
0,1,2485,1349632766,0,Pudge,6,11,3,str,Melee,0,0,0,1,1,1,1,0,2
0,0,1892,1349669641,0,Shadow Demon,2,12,8,int,Ranged,0,0,0,1,1,1,0,1,2
0,1,2193,1349671994,0,Warlock,5,10,10,int,Ranged,0,0,0,0,1,1,0,1,2
0,0,3725,1349674714,0,Templar Assassin,15,8,16,agi,Ranged,1,0,0,0,0,0,0,0,2
0,1,2751,1349720157,0,Phantom Assassin,8,7,11,agi,Melee,1,0,0,0,0,0,0,0,2
0,1,3785,1349828033,0,Batrider,14,10,13,int,Ranged,0,1,0,0,1,1,0,0,2
0,0,3191,1349837399,0,Magnus,14,9,20,str,Melee,0,0,0,1,1,1,0,0,4
1,1,2184,1349841115,0,Magnus,16,1,9,str,Melee,0,0,0,1,1,1,0,0,4
1,0,3089,1349915239,0,Rubick,11,8,18,int,Ranged,0,0,0,1,1,0,0,1,2
0,0,3112,1349918784,0,Outworld Devourer,11,9,12,int,Ranged,1,0,0,1,1,0,0,0,4
1,0,3018,1349928817,0,Pudge,13,7,12,str,Melee,0,0,0,1,1,1,1,0,2
1,0,2341,1350011124,0,Magnus,7,3,19,str,Melee,0,0,0,1,1,1,0,0,4
1,1,2271,1350013952,0,Nature's Prophet,11,8,5,int,Ranged,1,1,1,1,0,0,0,0,2
1,1,2106,1350111215,0,Gyrocopter,7,7,18,agi,Ranged,1,0,0,1,1,0,0,0,2
0,0,1561,1350149118,0,Sniper,6,6,3,agi,Ranged,1,0,0,1,0,0,0,0,2
1,1,2582,1350151722,0,Phantom Lancer,15,4,13,agi,Melee,1,0,1,1,0,0,0,0,2
1,0,3293,1350267847,0,Brewmaster,24,5,27,str,Melee,1,0,0,1,1,1,1,0,2
0,1,2044,1350271611,0,Pudge,7,8,8,str,Melee,0,0,0,1,1,1,1,0,2
1,1,2538,1350338081,0,Faceless Void,6,6,18,agi,Melee,1,0,0,0,1,1,1,0,2
1,1,3060,1350341481,0,Enigma,4,5,18,int,Ranged,0,1,1,0,1,1,0,0,0
1,1,3265,1350344953,0,Magnus,20,6,13,str,Melee,0,0,0,1,1,1,0,0,4
1,1,1718,1350351675,0,Phantom Assassin,10,7,6,agi,Melee,1,0,0,0,0,0,0,0,2
1,1,2683,1350353719,0,Lone Druid,6,5,25,agi,Ranged,1,1,1,0,0,0,1,0,2
1,0,2335,1350443734,0,Rubick,6,10,15,int,Ranged,0,0,0,1,1,0,0,1,2
1,1,2163,1350508916,0,Puck,0,5,15,int,Ranged,0,0,0,1,1,1,0,0,2
0,1,1845,1350511703,0,Dragon Knight,3,8,5,str,Melee,1,0,1,1,1,1,1,0,2
1,1,2139,1350710804,0,Templar Assassin,19,7,10,agi,Ranged,1,0,0,0,0,0,0,0,2
0,0,2460,1350845293,0,Tinker,7,7,16,int,Ranged,1,0,1,1,0,0,0,0,2
1,1,2044,1350864467,0,Clockwerk,7,2,19,str,Melee,0,0,0,1,1,1,1,0,2
1,0,2319,1350964181,0,Rubick,12,8,20,int,Ranged,0,0,0,1,1,0,0,1,2
1,0,2212,1351032869,0,Lone Druid,7,4,18,agi,Ranged,1,1,1,0,0,0,1,0,2
1,1,2218,1351045746,0,Rubick,6,8,17,int,Ranged,0,0,0,1,1,0,0,1,2
1,1,2063,1351111170,0,Clockwerk,12,2,22,str,Melee,0,0,0,1,1,1,1,0,2
1,1,2599,1351113634,0,Faceless Void,16,2,13,agi,Melee,1,0,0,0,1,1,1,0,2
1,1,2149,1351129195,0,Clockwerk,5,5,12,str,Melee,0,0,0,1,1,1,1,0,2
0,0,2315,1351131743,0,Mirana,6,8,10,agi,Ranged,1,0,0,1,1,0,0,1,2
0,0,1918,1351217364,1,Night Stalker,2,8,7,str,Melee,1,0,0,1,1,1,1,0,2
0,0,1788,1351347134,1,Shadow Shaman,1,12,8,int,Ranged,0,0,1,1,1,1,0,1,2
1,1,2736,1351351687,1,Ancient Apparition,7,7,10,int,Ranged,0,0,0,1,1,0,0,1,2
1,0,1597,1351361119,1,Rubick,12,6,13,int,Ranged,0,0,0,1,1,0,0,1,2
0,0,2272,1351363431,1,Weaver,0,10,8,agi,Ranged,1,0,0,0,0,0,0,0,4
0,1,2001,1351432713,1,Morphling,1,6,3,agi,Ranged,1,0,0,1,1,0,1,0,0
0,0,2675,1351435539,1,Nyx Assassin,16,9,10,agi,Melee,0,0,0,1,1,1,0,0,6
1,1,2623,1351443067,1,Wraith King,13,7,13,str,Melee,1,0,0,0,1,1,1,1,2
1,1,1240,1351447245,1,Shadow Shaman,0,2,5,int,Ranged,0,0,1,1,1,1,0,1,2
1,0,1487,1351448735,1,Storm Spirit,1,2,5,int,Ranged,1,0,0,1,1,1,0,0,2
0,0,1395,1351456931,1,Ursa,0,3,0,agi,Melee,1,1,0,0,1,0,1,0,2
1,1,2523,1351457918,1,Clockwerk,13,3,11,str,Melee,0,0,0,1,1,1,1,0,2
0,0,2550,1351563570,1,Tiny,11,10,10,str,Melee,1,0,1,1,1,1,1,0,2
0,1,2434,1351566556,1,Phantom Assassin,9,9,8,agi,Melee,1,0,0,0,0,0,0,0,2
0,0,2941,1351648747,1,Brewmaster,6,7,10,str,Melee,1,0,0,1,1,1,1,0,2
1,1,2001,1353094256,1,Lina,16,4,13,int,Ranged,1,0,0,1,1,0,0,1,2
1,0,788,1353134692,1,Beastmaster,2,1,3,str,Melee,0,0,0,1,1,1,1,0,2
0,1,2644,1353138478,1,Beastmaster,4,11,17,str,Melee,0,0,0,1,1,1,1,0,2
1,1,2420,1353175056,1,Lone Druid,4,6,11,agi,Ranged,1,1,1,0,0,0,1,0,2
1,0,3430,1353177899,1,Juggernaut,8,12,16,agi,Melee,1,0,1,0,0,0,0,0,2
0,0,1743,1353182479,1,Brewmaster,2,4,4,str,Melee,1,0,0,1,1,1,1,0,2
1,0,1688,1353188922,1,Drow Ranger,12,5,15,agi,Ranged,1,0,1,0,1,0,0,0,2
0,0,3926,1353205034,1,Storm Spirit,10,11,28,int,Ranged,1,0,0,1,1,1,0,0,2
1,1,2460,1353218273,1,Rubick,10,6,23,int,Ranged,0,0,0,1,1,0,0,1,2
1,0,2977,1353221328,1,Clockwerk,12,8,24,str,Melee,0,0,0,1,1,1,1,0,2
0,1,3158,1353225502,1,Puck,4,10,24,int,Ranged,0,0,0,1,1,1,0,0,2
1,1,2451,1353271463,1,Pudge,7,9,10,str,Melee,0,0,0,1,1,1,1,0,2
1,1,3004,1353282363,1,Beastmaster,21,5,24,str,Melee,0,0,0,1,1,1,1,0,2
0,1,2153,1353285782,1,Magnus,9,11,6,str,Melee,0,0,0,1,1,1,0,0,4
0,0,2807,1353294794,1,Sand King,6,11,19,str,Melee,0,1,0,1,1,1,0,0,6
1,0,3175,1353298377,1,Brewmaster,14,8,17,str,Melee,1,0,0,1,1,1,1,0,2
1,0,1957,1353367919,1,Shadow Shaman,6,3,10,int,Ranged,0,0,1,1,1,1,0,1,2
0,1,2609,1353370279,1,Sand King,3,12,8,str,Melee,0,1,0,1,1,1,0,0,6
1,1,2226,1353468471,1,Sand King,3,5,8,str,Melee,0,1,0,1,1,1,0,0,6
0,0,2826,1353472014,1,Rubick,5,10,15,int,Ranged,0,0,0,1,1,0,0,1,2
0,0,1918,1353475483,1,Enigma,3,9,8,int,Ranged,0,1,1,0,1,1,0,0,0
0,1,2892,1353559790,1,Batrider,6,8,12,int,Ranged,0,1,0,0,1,1,0,0,2
0,1,2180,1353646027,1,Morphling,1,7,5,agi,Ranged,1,0,0,1,1,0,1,0,0
0,1,3673,1353726738,1,Templar Assassin,8,13,11,agi,Ranged,1,0,0,0,0,0,0,0,2
0,1,2026,1353730724,1,Slark,7,11,11,agi,Melee,1,0,0,1,1,0,0,0,2
1,0,2878,1353779482,1,Clockwerk,9,9,17,str,Melee,0,0,0,1,1,1,1,0,2
1,1,1967,1353791605,1,Bounty Hunter,10,5,7,agi,Melee,0,0,0,1,0,0,0,0,2
0,1,2228,1353821713,1,Slark,7,12,5,agi,Melee,1,0,0,1,1,0,0,0,2
1,0,2985,1353862813,1,Sand King,2,8,16,str,Melee,0,1,0,1,1,1,0,0,6
0,0,2043,1353866578,1,Queen of Pain,4,10,9,int,Ranged,1,0,0,1,0,0,0,0,2
1,1,2243,1353872754,1,Faceless Void,5,3,11,agi,Melee,1,0,0,0,1,1,1,0,2
1,1,2318,1353875426,1,Phantom Assassin,12,2,9,agi,Melee,1,0,0,0,0,0,0,0,2
1,1,2692,1353878124,1,Nyx Assassin,14,8,8,agi,Melee,0,0,0,1,1,1,0,0,6
1,0,1736,1353887322,1,Faceless Void,9,3,7,agi,Melee,1,0,0,0,1,1,1,0,2
0,1,2908,1353906652,1,Lina,18,12,14,int,Ranged,1,0,0,1,1,0,0,1,2
0,1,1731,1353981609,1,Lina,9,6,5,int,Ranged,1,0,0,1,1,0,0,1,2
1,1,2284,1353983755,1,Faceless Void,14,2,13,agi,Melee,1,0,0,0,1,1,1,0,2
0,1,1935,1354081172,1,Enigma,2,9,5,int,Ranged,0,1,1,0,1,1,0,0,0
1,1,2635,1354164814,1,Anti-Mage,12,5,3,agi,Melee,1,0,0,1,0,0,0,0,2
0,0,2461,1354362630,1,Pudge,8,6,9,str,Melee,0,0,0,1,1,1,1,0,2
1,0,2925,1354391907,1,Disruptor,3,11,17,int,Ranged,0,0,0,1,1,1,0,1,2
1,1,2652,1354419336,1,Slardar,6,10,16,str,Melee,1,0,0,0,1,1,1,0,0
0,0,2690,1354425892,1,Beastmaster,12,13,16,str,Melee,0,0,0,1,1,1,1,0,2
1,1,2679,1354478865,1,Ursa,9,6,7,agi,Melee,1,1,0,0,1,0,1,0,2
0,0,2032,1354500856,1,Shadow Fiend,3,7,2,agi,Ranged,1,0,0,1,0,0,0,0,0
0,1,1717,1354503442,1,Puck,3,7,7,int,Ranged,0,0,0,1,1,1,0,0,2
1,1,2406,1354568174,1,Pudge,11,7,15,str,Melee,0,0,0,1,1,1,1,0,2
1,0,2315,1354570997,1,Beastmaster,12,7,20,str,Melee,0,0,0,1,1,1,1,0,2
1,1,1415,1354594090,1,Undying,10,4,12,str,Melee,0,0,0,1,1,0,1,1,2
1,1,2289,1354595910,1,Dragon Knight,5,5,17,str,Melee,1,0,1,1,1,1,1,0,2
0,0,2352,1354679286,1,Rubick,3,10,9,int,Ranged,0,0,0,1,1,0,0,1,2
1,1,3012,1354682022,1,Kunkka,8,7,23,str,Melee,1,0,0,1,1,1,1,0,2
0,1,2289,1354772357,1,Enchantress,0,7,8,int,Ranged,0,1,1,0,1,0,1,1,4
0,1,2414,1354852030,1,Riki,6,5,2,agi,Melee,1,0,0,0,1,0,0,0,2
0,1,2016,1354914342,1,Wraith King,3,4,4,str,Melee,1,0,0,0,1,1,1,1,2
1,1,2418,1354951938,1,Clockwerk,12,9,18,str,Melee,0,0,0,1,1,1,1,0,2
0,0,2687,1354954922,1,Undying,0,9,7,str,Melee,0,0,0,1,1,0,1,1,2
0,1,2117,1355083717,1,Axe,6,15,6,str,Melee,0,1,0,0,1,1,1,0,2
1,0,2492,1355086157,1,Crystal Maiden,10,6,23,int,Ranged,0,1,0,1,1,0,0,1,2
1,0,3026,1355113113,1,Shadow Shaman,4,14,12,int,Ranged,0,0,1,1,1,1,0,1,2
0,0,2238,1355117286,2,Magnus,6,10,11,str,Melee,0,0,0,1,1,1,0,0,4
1,0,2154,1355173765,1,Enigma,3,5,20,int,Ranged,0,1,1,0,1,1,0,0,0
0,0,1119,1355177116,2,Tiny,1,6,5,str,Melee,1,0,1,1,1,1,1,0,2
0,1,2151,1355178525,1,Rubick,4,10,8,int,Ranged,0,0,0,1,1,0,0,1,2
1,0,2945,1355193907,3,Bounty Hunter,10,4,11,agi,Melee,0,0,0,1,0,0,0,0,2
0,0,2513,1355197534,1,Faceless Void,5,10,5,agi,Melee,1,0,0,0,1,1,1,0,2
1,1,1306,1355278288,1,Dragon Knight,10,1,6,str,Melee,1,0,1,1,1,1,1,0,2
1,1,1750,1355279979,1,Morphling,14,2,14,agi,Ranged,1,0,0,1,1,0,1,0,0
0,1,3033,1355286241,1,Gyrocopter,11,7,9,agi,Ranged,1,0,0,1,1,0,0,0,2
1,0,3177,1355375574,1,Rubick,6,9,15,int,Ranged,0,0,0,1,1,0,0,1,2
0,1,2513,1355379198,1,Clockwerk,4,7,5,str,Melee,0,0,0,1,1,1,1,0,2
1,1,2460,1355456943,1,Puck,7,8,18,int,Ranged,0,0,0,1,1,1,0,0,2
1,0,3226,1355459813,1,Shadow Shaman,2,11,7,int,Ranged,0,0,1,1,1,1,0,1,2
0,1,1584,1355559514,1,Shadow Fiend,1,6,3,agi,Ranged,1,0,0,1,0,0,0,0,0
0,0,2236,1355561471,1,Nature's Prophet,1,5,16,int,Ranged,1,1,1,1,0,0,0,0,2
1,1,1790,1355712443,1,Rubick,11,5,21,int,Ranged,0,0,0,1,1,0,0,1,2
0,1,3226,1355714632,1,Enigma,6,12,20,int,Ranged,0,1,1,0,1,1,0,0,0
0,1,2793,1355812563,1,Chaos Knight,14,11,16,str,Melee,1,0,1,0,1,1,1,0,2
1,1,2183,1355889527,1,Storm Spirit,15,3,20,int,Ranged,1,0,0,1,1,1,0,0,2
0,0,2695,1355891965,1,Windranger,5,9,7,int,Ranged,1,0,0,1,1,0,0,1,2
0,1,800,1356193089,1,Lina,0,4,0,int,Ranged,1,0,0,1,1,0,0,1,2
0,1,2995,1356283331,1,Vengeful Spirit,2,13,8,agi,Ranged,0,0,0,1,1,1,0,1,2
0,1,2292,1356371172,1,Broodmother,9,12,1,agi,Melee,1,0,1,1,0,0,0,0,8
1,0,1954,1356409706,1,Faceless Void,9,5,5,agi,Melee,1,0,0,0,1,1,1,0,2
0,1,2507,1356412109,1,Morphling,13,7,9,agi,Ranged,1,0,0,1,1,0,1,0,0
1,0,1830,1356415723,1,Pudge,9,4,5,str,Melee,0,0,0,1,1,1,1,0,2
0,1,2276,1356418211,1,Lone Druid,6,8,9,agi,Ranged,1,1,1,0,0,0,1,0,2
1,1,1728,1356421713,1,Phantom Assassin,17,7,10,agi,Melee,1,0,0,0,0,0,0,0,2
0,0,2239,1356460264,1,Pudge,7,7,5,str,Melee,0,0,0,1,1,1,1,0,2
1,0,2032,1356481441,1,Faceless Void,10,6,13,agi,Melee,1,0,0,0,1,1,1,0,2
1,1,2533,1356717507,1,Pudge,7,8,13,str,Melee,0,0,0,1,1,1,1,0,2
0,1,2340,1356720890,1,Phantom Assassin,5,10,6,agi,Melee,1,0,0,0,0,0,0,0,2
1,0,2997,1356762445,1,Rubick,2,9,19,int,Ranged,0,0,0,1,1,0,0,1,2
0,1,2475,1356766013,1,Brewmaster,5,6,12,str,Melee,1,0,0,1,1,1,1,0,2
1,0,2836,1356805845,1,Pugna,4,10,13,int,Ranged,0,0,1,1,0,0,0,0,2
1,1,1591,1356821900,1,Vengeful Spirit,6,5,11,agi,Ranged,0,0,0,1,1,1,0,1,2
0,1,1619,1356825807,4,Morphling,4,9,4,agi,Ranged,1,0,0,1,1,0,1,0,0
0,0,2420,1356828930,1,Lone Druid,7,7,6,agi,Ranged,1,1,1,0,0,0,1,0,2
0,0,1616,1356909245,1,Bounty Hunter,2,8,1,agi,Melee,0,0,0,1,0,0,0,0,2
1,1,2743,1356916036,1,Pudge,11,11,11,str,Melee,0,0,0,1,1,1,1,0,2
0,0,1786,1356919622,1,Leshrac,1,17,3,int,Ranged,1,0,1,1,1,0,0,1,4
0,1,1681,1356921704,1,Chaos Knight,2,7,4,str,Melee,1,0,1,0,1,1,1,0,2
1,1,2628,1356980961,1,Rubick,6,5,11,int,Ranged,0,0,0,1,1,0,0,1,2
1,1,2167,1356987980,1,Templar Assassin,13,7,6,agi,Ranged,1,0,0,0,0,0,0,0,2
0,1,1467,1356990567,1,Faceless Void,1,8,9,agi,Melee,1,0,0,0,1,1,1,0,2
0,1,1228,1356994756,1,Pudge,3,6,1,str,Melee,0,0,0,1,1,1,1,0,2
0,0,1964,1356996022,1,Zeus,5,9,4,int,Ranged,0,0,0,1,0,0,0,0,2
1,0,2873,1357102571,1,Invoker,2,10,21,int,Ranged,1,0,1,1,1,0,0,0,2
0,0,3627,1357106529,1,Beastmaster,14,14,10,str,Melee,0,0,0,1,1,1,1,0,2
0,1,2342,1357152929,1,Viper,6,8,6,agi,Ranged,1,0,0,0,1,1,1,0,0
0,1,2060,1357246248,1,Faceless Void,2,9,5,agi,Melee,1,0,0,0,1,1,1,0,2
0,0,2558,1357251927,1,Juggernaut,6,5,2,agi,Melee,1,0,1,0,0,0,0,0,2
1,0,2343,1357275558,1,Storm Spirit,10,6,17,int,Ranged,1,0,0,1,1,1,0,0,2
1,1,1883,1357278525,1,Templar Assassin,12,2,7,agi,Ranged,1,0,0,0,0,0,0,0,2
0,0,1454,1357280964,1,Rubick,6,9,7,int,Ranged,0,0,0,1,1,0,0,1,2
0,0,3143,1357283183,1,Viper,6,16,9,agi,Ranged,1,0,0,0,1,1,1,0,0
0,0,2477,1357332189,1,Shadow Demon,5,11,10,int,Ranged,0,0,0,1,1,1,0,1,2
0,1,877,1357335124,1,Sand King,1,2,0,str,Melee,0,1,0,1,1,1,0,0,6
1,0,3133,1357336219,1,Naga Siren,7,7,13,agi,Melee,1,0,1,0,1,1,0,1,0
0,0,2182,1357353653,1,Anti-Mage,9,7,4,agi,Melee,1,0,0,1,0,0,0,0,2
0,1,2352,1357356355,1,Bounty Hunter,7,8,3,agi,Melee,0,0,0,1,0,0,0,0,2
0,1,2457,1357392581,1,Lifestealer,1,5,6,str,Melee,1,1,0,0,1,0,1,0,2
0,1,2876,1357395582,1,Anti-Mage,4,9,5,agi,Melee,1,0,0,1,0,0,0,0,2
1,0,2064,1357434902,1,Bloodseeker,19,4,12,agi,Melee,1,1,0,1,1,1,0,0,2
0,1,1640,1357438996,1,Brewmaster,4,6,4,str,Melee,1,0,0,1,1,1,1,0,2
1,1,2974,1357444505,1,Invoker,9,16,22,int,Ranged,1,0,1,1,1,0,0,0,2
0,0,3049,1357451560,1,Morphling,7,9,9,agi,Ranged,1,0,0,1,1,0,1,0,0
1,0,2155,1357457902,1,Enigma,4,6,15,int,Ranged,0,1,1,0,1,1,0,0,0
1,0,2826,1357505724,1,Lina,14,11,6,int,Ranged,1,0,0,1,1,0,0,1,2
1,0,941,1357522177,1,Spectre,6,3,2,agi,Melee,1,0,0,0,0,0,1,0,0
0,1,1879,1357536035,1,Riki,8,9,8,agi,Melee,1,0,0,0,1,0,0,0,2
1,0,2283,1357614881,1,Venomancer,13,8,17,agi,Ranged,0,0,1,1,1,1,0,1,0
1,1,1219,1357617794,1,Shadow Fiend,4,1,7,agi,Ranged,1,0,0,1,0,0,0,0,0
0,0,1847,1357710010,1,Brewmaster,11,3,5,str,Melee,1,0,0,1,1,1,1,0,2
1,0,1769,1357779958,1,Sven,7,7,17,str,Melee,1,0,0,1,1,1,1,0,2
0,1,2307,1357782083,1,Dragon Knight,9,13,8,str,Melee,1,0,1,1,1,1,1,0,2
